case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.864182692307692,0.027289906482254662,0.013193830194741279,0.03948067304172894
g1200,Gap_12_9mps,forested,10,1000,100,50155,8.964342948717949,0.027350455598961047,0.013253439613258049,0.040036798371863365
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.064503205128204,0.027360442777057892,0.012691408615222546,0.04108684756028701
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.164663461538462,0.027469872210869162,0.011542972600796033,0.04196229208054997
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.264823717948717,0.02753503448791161,0.011251252121709384,0.04222417260368267
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.364983974358974,0.02755585614468797,0.012003431716262579,0.040479879560949186
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.46514423076923,0.027633107808909617,0.011554542618834094,0.04075325107322645
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.565304487179487,0.027753435828297188,0.011578173946128053,0.041360110722654456
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.665464743589743,0.02780666408076188,0.011890530040229292,0.04091538975721874
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.765625,0.027911097986565818,0.012444828671031678,0.040623817066482534
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.865785256410257,0.028117696865176223,0.012769892209251317,0.040145341760796066
g1200,Gap_12_9mps,forested,10,1000,100,50155,9.965945512820513,0.028213252379992962,0.012588617930779714,0.039672879786791036
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.05008012820512821,0.183347109130734,0.07883610031489043,0.2550792105355063
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.1502403846153846,0.1559440535051564,0.05386920228889386,0.20345610422638513
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.250400641025641,0.24071725006482933,0.10135462383544308,0.26833752160944724
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.3505608974358974,0.14442589442242482,0.060124915168971935,0.16909848363040486
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.45072115384615385,0.05443799669327523,0.02115732211238231,0.06763341114789795
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.5508814102564102,0.029699195067596346,0.013498244513248357,0.04061042247074849
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.6510416666666666,0.02218604525892347,0.00981254449112919,0.030290110209767636
g1200,Gap_12_9mps,forested,50,1000,100,50155,0.7512019230769231,0.01957502014664608,0.007657866406814338,0.02832588990688377
