case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.253605769230769,0.053146962251129366,0.023097791581378632,0.07595125616358653
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.3537660256410255,0.05286267690425472,0.017734953523316235,0.07638327550450283
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.453926282051282,0.05226362964828989,0.019174216511800443,0.07731415797194932
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.5540865384615383,0.051563958982303336,0.017422722163447767,0.0778977226407542
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.6542467948717947,0.05079554573303224,0.01799756432646315,0.0764646626165179
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.754407051282051,0.04939617616414444,0.01526939549598739,0.0741796850505236
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.8545673076923075,0.047504462990881985,0.012596646276038018,0.07177233647740719
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.9547275641025643,0.04580560417119241,0.011988534184726628,0.068566426266753
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.0548878205128207,0.044299798917909666,0.012038755609096157,0.0637855309042959
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.155048076923077,0.04323434219114618,0.011781697331319823,0.06152514613107191
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.2552083333333335,0.04233738167216601,0.014269467413508673,0.05750283599928285
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.35536858974359,0.04140028022321949,0.015024902824192716,0.0551743106159536
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.4555288461538463,0.04046377993218639,0.014981430788770626,0.056316970832920414
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.5556891025641026,0.039375268944254124,0.016375382142881516,0.054711238216357067
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.655849358974359,0.03821232152266754,0.013972160009188817,0.05226082115519113
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.7560096153846154,0.037136389250221,0.013116453569761266,0.05222124998459977
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.856169871794872,0.03636055556224868,0.012032249789398743,0.05165710274173279
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.956330128205128,0.03594465430519564,0.013170879089982455,0.0515941936807778
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.056490384615385,0.03576031569747443,0.012012752583353338,0.05129698169755664
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.156650641025641,0.035523423101820745,0.010519063676591674,0.0520197897243907
