case_alias,case_name,surface,ntwr,reference_towers,n_repeats,n_candidate_towers,z_over_h,mean_deviation,q25_deviation,q75_deviation
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.3521634615384615,0.032977602418720345,0.01323371823982233,0.045928618106248265
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.4523237179487178,0.032822520844113946,0.014207947315366945,0.04726005819500892
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.5524839743589745,0.032619020012117535,0.015655857023763646,0.04310810524935428
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.6526442307692308,0.03261765995691124,0.013619943202973129,0.044266587345120345
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.7528044871794872,0.03249500719639363,0.015086987170826714,0.04680244310354532
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.8529647435897436,0.03247180525195576,0.01404259429368405,0.045065797871503416
g1200,Gap_12_9mps,forested,10,1000,100,50155,1.953125,0.03310782330760351,0.01519202922550678,0.04525615710959638
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.0532852564102564,0.03408937665684904,0.015729145998557747,0.04745379104271672
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.1534455128205128,0.03537534069303489,0.014114195284356331,0.04829044515534704
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.253605769230769,0.03724347242493619,0.013814221145225467,0.052642639399007624
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.3537660256410255,0.03895798952873051,0.015613303493591309,0.05598466586542317
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.453926282051282,0.040094384909629265,0.017201481238936896,0.057210166585911326
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.5540865384615383,0.04071767087886812,0.020884060865608536,0.05730380722456854
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.6542467948717947,0.041018977254085424,0.019974388471382772,0.05726552721164489
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.754407051282051,0.04094797862915217,0.02044451895641533,0.05506945511184748
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.8545673076923075,0.04055066425403467,0.021271058771031727,0.05290115533495335
g1200,Gap_12_9mps,forested,10,1000,100,50155,2.9547275641025643,0.03973541291383117,0.02093949086490321,0.05102104319600423
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.0548878205128207,0.038715209619995285,0.02253913477115367,0.04939671138219164
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.155048076923077,0.037683699930535164,0.021114477648199605,0.05093187844458384
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.2552083333333335,0.03681049300112607,0.01859535471642495,0.050704822120664524
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.35536858974359,0.036042374056851324,0.020443887764097793,0.04954211092297271
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.4555288461538463,0.035475365193824354,0.019932011193718964,0.049343743197725644
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.5556891025641026,0.03482343857361459,0.01758380001827431,0.0498454971838394
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.655849358974359,0.03404522346476976,0.015706333242507208,0.048547365528448204
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.7560096153846154,0.03331405256724965,0.014959447081641373,0.047375199570714364
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.856169871794872,0.03268398428130187,0.016259531926158657,0.04470690949561673
g1200,Gap_12_9mps,forested,10,1000,100,50155,3.956330128205128,0.03231498466083274,0.015121260420147341,0.044568688463096626
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.056490384615385,0.03199908564238932,0.01389315544562062,0.04473161460359477
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.156650641025641,0.031520986899496624,0.01279869273121191,0.04529814316471352
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.256810897435898,0.03088323331346981,0.012390093851546413,0.04493564093697584
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.356971153846154,0.030350825050727233,0.011545602350418871,0.046785877998733995
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.457131410256411,0.030172937319649092,0.010251116025933791,0.04695849701564486
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.557291666666667,0.029969489431501555,0.01125745431494032,0.047508690350741525
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.657451923076923,0.029509197806418364,0.009764306162017948,0.047076915976702945
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.75761217948718,0.02891405628436629,0.01016250676352927,0.04757062204057145
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.857772435897436,0.02815229325390097,0.00992627276517871,0.04628445143452787
g1200,Gap_12_9mps,forested,10,1000,100,50155,4.9579326923076925,0.027391420192261828,0.007729062687842124,0.04253638281742102
g1200,Gap_12_9mps,forested,10,1000,100,50155,5.058092948717949,0.026608925286921582,0.006602678939345697,0.04230126369079557
